timestamp,underlying_price,delta,gamma,vega,volga,mark_price
2025-04-18 04:38:12,84696.22996543,0.004536394458695109,2.699098064348331e-06,81.08626160923768,600.5243683828085,7.47599902
2025-04-18 04:38:17,84696.4592322,0.004538886152767124,2.7003778253292755e-06,81.1231322194817,600.6722420301558,7.48065648
2025-04-18 04:38:22,84686.4754803,0.004511966408241724,2.684682556723249e-06,80.71661481279762,598.5487659895189,7.43540197
2025-04-18 04:38:27,84682.73592462,0.004526475593036039,2.6908706339471146e-06,80.92603061982936,599.057457507497,7.46595164
2025-04-18 04:38:32,84680.45552017,0.004559596168679292,2.706525572125992e-06,81.40998145303638,600.6433530018512,7.53156822
2025-04-18 04:38:37,84680.12599256,0.004601055212568622,2.7267130720970163e-06,82.01717344306326,602.7857900086019,7.61213473
2025-04-18 04:38:42,84678.63048605,0.004632629701558949,2.7417453608904194e-06,82.47721424547171,604.3154012740233,7.67445487
2025-04-18 04:38:47,84676.24234202,0.0045869523517309,2.7188470022506685e-06,81.80634807913793,601.7781864242024,7.58745015
2025-04-18 04:38:52,84675.15167507,0.004565625802447765,2.708149215867393e-06,81.4925970697791,600.5875781086652,7.546858
2025-04-18 04:38:57,84675.12063732,0.004554688879912339,2.7027916938450187e-06,81.33213751071753,600.0120647421973,7.52569372
2025-04-18 04:39:02,84677.56514156,0.0045527683235424,2.7024619153600627e-06,81.30663056437379,600.0823617307033,7.52031419
2025-04-18 04:39:07,84687.25980891,0.004560725852572833,2.708781167620175e-06,81.43397943167565,601.1796428867092,7.52912382
2025-04-18 04:39:12,84685.13264254,0.004534737985729537,2.69551755829135e-06,81.05004568372169,599.6615632822359,7.48030432
2025-04-18 04:39:17,84678.77212051,0.004494115473874849,2.674014189863296e-06,80.44567907601413,597.0638549277646,7.40609892
2025-04-18 04:39:22,84677.86247437,0.004484519772231549,2.6690789969853696e-06,80.30337589205737,596.4891660102585,7.38818193
2025-04-18 04:39:27,84677.49223057,0.004482008864593046,2.6677548152253584e-06,80.26598893684604,596.3294727871144,7.38358255
